date,regionid,avg_wind_speed_km_per_h,max_wind_speed_km_per_h
2020-05-20,TAS1,16.2,46.4
2020-05-20,VIC1,14.8,46.4
2020-05-21,NSW1,18.4,50.0
2020-05-21,QLD1,12.2,29.5
2020-05-21,SA1,18.4,38.9
2020-05-21,TAS1,14.4,37.1
2020-05-21,VIC1,11.5,35.3
2020-05-22,NSW1,16.6,35.3
2020-05-22,QLD1,15.1,38.9
2020-05-22,SA1,14.0,33.5
2020-05-22,TAS1,8.6,20.5
2020-05-22,VIC1,11.5,25.9
2020-05-23,NSW1,13.7,31.3
2020-05-23,QLD1,15.1,35.3
2020-05-23,SA1,21.6,42.5
2020-05-23,TAS1,13.0,35.3
2020-05-23,VIC1,10.1,35.3
2020-05-24,NSW1,11.2,33.5
2020-05-24,QLD1,14.4,38.9
2020-05-24,SA1,17.6,35.3
2020-05-24,TAS1,14.0,38.9
2020-05-24,VIC1,15.1,40.7
2020-05-25,NSW1,14.0,29.5
2020-05-25,QLD1,10.4,27.7
2020-05-25,SA1,19.4,37.1
2020-05-25,TAS1,10.1,25.9
2020-05-25,VIC1,11.5,42.5
2020-05-26,NSW1,13.3,31.3
2020-05-26,QLD1,11.9,
2020-05-26,SA1,24.1,51.8
2020-05-26,TAS1,13.7,40.7
2020-05-26,VIC1,8.6,24.1
2020-05-27,NSW1,11.2,24.1
2020-05-27,QLD1,11.2,29.5
2020-05-27,SA1,10.8,25.9
2020-05-27,TAS1,18.7,48.2
2020-05-27,VIC1,6.5,22.3
2020-05-28,NSW1,9.4,27.7
2020-05-28,QLD1,11.5,27.7
2020-05-28,SA1,8.3,18.4
2020-05-28,TAS1,16.9,46.4
2020-05-28,VIC1,4.7,27.7
2020-05-29,NSW1,12.2,25.9
2020-05-29,QLD1,16.6,31.3
2020-05-29,SA1,20.9,42.5
2020-05-29,TAS1,17.6,70.2
2020-05-29,VIC1,6.1,22.3
2020-05-30,NSW1,14.0,35.3
2020-05-30,QLD1,16.2,40.7
2020-05-30,SA1,22.0,57.2
2020-05-30,TAS1,22.7,66.6
2020-05-30,VIC1,15.8,44.3
2020-05-31,NSW1,10.8,35.3
2020-05-31,QLD1,10.4,33.5
2020-05-31,SA1,18.7,50.0
2020-05-31,TAS1,22.0,64.8
2020-05-31,VIC1,13.3,46.4
2020-06-01,NSW1,15.5,53.6
2020-06-01,QLD1,14.4,42.5
2020-06-01,SA1,20.2,40.7
2020-06-01,TAS1,13.7,42.5
2020-06-01,VIC1,20.2,53.6
2020-06-02,NSW1,14.8,40.7
2020-06-02,QLD1,17.3,38.9
2020-06-02,SA1,11.5,25.9
2020-06-02,TAS1,26.3,66.6
2020-06-02,VIC1,10.4,25.9
2020-06-03,NSW1,13.7,35.3
2020-06-03,QLD1,18.7,42.5
2020-06-03,SA1,11.9,29.5
2020-06-03,TAS1,15.5,51.8
2020-06-03,VIC1,15.5,42.5
2020-06-04,NSW1,13.0,24.1
2020-06-04,QLD1,19.4,42.5
2020-06-04,SA1,15.5,38.9
2020-06-04,TAS1,15.5,38.9
2020-06-04,VIC1,2.9,14.8
2020-06-05,NSW1,12.2,27.7
2020-06-05,QLD1,18.7,46.4
2020-06-05,SA1,11.9,29.5
2020-06-05,TAS1,20.2,53.6
2020-06-05,VIC1,3.6,16.6
2020-06-06,NSW1,7.9,22.3
2020-06-06,QLD1,15.5,37.1
2020-06-06,SA1,15.1,33.5
2020-06-06,TAS1,10.1,31.3
2020-06-06,VIC1,2.5,13.0
2020-06-07,NSW1,14.8,25.9
2020-06-07,QLD1,11.5,29.5
2020-06-07,SA1,18.4,42.5
2020-06-07,TAS1,10.8,31.3
2020-06-07,VIC1,13.0,38.9
2020-06-08,NSW1,16.6,29.5
2020-06-08,QLD1,13.3,
2020-06-08,SA1,20.2,44.3
2020-06-08,TAS1,9.0,33.5
2020-06-08,VIC1,5.8,20.5
2020-06-09,NSW1,17.6,42.5
2020-06-09,QLD1,20.5,44.3
2020-06-09,SA1,15.5,31.3
2020-06-09,TAS1,16.6,50.0
2020-06-09,VIC1,8.3,16.6
2020-06-10,NSW1,14.0,27.7
2020-06-10,QLD1,14.8,35.3
2020-06-10,SA1,11.9,25.9
2020-06-10,TAS1,19.1,50.0
2020-06-10,VIC1,5.8,16.6
2020-06-11,NSW1,11.9,24.1
2020-06-11,QLD1,15.1,31.3
2020-06-11,SA1,13.3,24.1
2020-06-11,TAS1,13.0,42.5
2020-06-11,VIC1,3.6,14.8
2020-06-12,NSW1,19.8,35.3
2020-06-12,QLD1,18.7,35.3
2020-06-12,SA1,23.0,50.0
2020-06-12,TAS1,7.6,24.1
2020-06-12,VIC1,7.2,20.5
2020-06-13,NSW1,16.2,35.3
2020-06-13,QLD1,19.4,46.4
2020-06-13,SA1,27.0,59.4
2020-06-13,TAS1,17.6,35.3
2020-06-13,VIC1,14.0,40.7
2020-06-14,NSW1,12.2,38.9
2020-06-14,QLD1,11.5,29.5
2020-06-14,SA1,11.2,24.1
2020-06-14,TAS1,18.7,50.0
2020-06-14,VIC1,16.9,38.9
2020-06-15,NSW1,6.1,24.1
2020-06-15,QLD1,16.6,35.3
2020-06-15,SA1,3.6,14.8
2020-06-15,TAS1,20.2,63.0
2020-06-15,VIC1,15.5,48.2
2020-06-16,NSW1,6.8,22.3
2020-06-16,QLD1,18.4,33.5
2020-06-16,SA1,5.0,14.8
2020-06-16,TAS1,32.0,83.2
2020-06-16,VIC1,13.3,37.1
2020-06-17,NSW1,10.8,29.5
2020-06-17,QLD1,20.9,37.1
2020-06-17,SA1,18.0,40.7
2020-06-17,TAS1,13.7,61.2
2020-06-17,VIC1,5.4,22.3
2020-06-18,NSW1,19.4,42.5
2020-06-18,QLD1,22.0,48.2
2020-06-18,SA1,22.7,50.0
2020-06-18,TAS1,16.2,31.3
2020-06-18,VIC1,11.2,27.7
2020-06-19,NSW1,13.7,33.5
2020-06-19,QLD1,19.1,48.2
2020-06-19,SA1,22.3,40.7
2020-06-19,TAS1,8.6,33.5
2020-06-19,VIC1,15.5,35.3
2020-06-20,NSW1,16.9,46.4
2020-06-20,QLD1,15.1,37.1
2020-06-20,SA1,21.2,46.4
2020-06-20,TAS1,5.4,31.3
2020-06-20,VIC1,9.0,31.3
2020-06-21,NSW1,13.3,37.1
2020-06-21,QLD1,13.7,53.6
2020-06-21,SA1,23.8,44.3
2020-06-21,TAS1,7.2,44.3
2020-06-21,VIC1,5.4,24.1
2020-06-22,NSW1,16.2,35.3
2020-06-22,QLD1,13.7,
2020-06-22,SA1,15.5,31.3
2020-06-22,TAS1,28.1,76.0
2020-06-22,VIC1,6.1,22.3
2020-06-23,NSW1,14.4,37.1
2020-06-23,SA1,8.6,25.9
2020-06-23,TAS1,34.9,66.6
2020-06-23,VIC1,7.2,24.1
2020-06-24,NSW1,11.5,24.1
2020-06-24,QLD1,13.3,
2020-06-24,SA1,15.1,35.3
2020-06-24,TAS1,10.8,40.7
2020-06-24,VIC1,7.2,20.5
2020-06-25,NSW1,9.4,25.9
2020-06-25,QLD1,13.3,
2020-06-25,SA1,15.1,31.3
2020-06-25,TAS1,14.8,40.7
2020-06-25,VIC1,10.4,31.3
2020-06-26,NSW1,13.7,31.3
2020-06-26,QLD1,16.9,
2020-06-26,SA1,15.1,29.5
2020-06-26,TAS1,13.7,44.3
2020-06-26,VIC1,6.1,24.1
2020-06-27,NSW1,14.4,31.3
2020-06-27,QLD1,17.3,
2020-06-27,SA1,14.8,27.7
2020-06-27,TAS1,9.0,24.1
2020-06-27,VIC1,4.7,18.4
2020-06-28,NSW1,16.6,29.5
2020-06-28,QLD1,16.6,31.3
2020-06-28,SA1,18.4,37.1
2020-06-28,TAS1,14.4,31.3
2020-06-28,VIC1,5.8,20.5
2020-06-29,NSW1,15.5,33.5
2020-06-29,QLD1,14.8,
2020-06-29,SA1,18.7,35.3
2020-06-29,TAS1,13.7,33.5
2020-06-29,VIC1,8.3,20.5
2020-06-30,NSW1,12.6,29.5
2020-06-30,QLD1,16.2,
2020-06-30,SA1,15.8,46.4
2020-06-30,TAS1,16.6,37.1
2020-06-30,VIC1,12.6,33.5
2020-07-01,NSW1,13.3,35.3
2020-07-01,QLD1,13.3,35.3
2020-07-01,SA1,20.2,51.8
2020-07-01,TAS1,14.8,35.3
2020-07-01,VIC1,13.0,50.0
2020-07-02,NSW1,14.4,44.3
2020-07-02,QLD1,13.7,33.5
2020-07-02,SA1,14.4,
2020-07-02,TAS1,20.2,51.8
2020-07-02,VIC1,14.8,57.2
2020-07-03,NSW1,7.2,31.3
2020-07-03,QLD1,13.0,
2020-07-03,SA1,14.4,42.5
2020-07-03,TAS1,17.6,55.4
2020-07-03,VIC1,11.5,51.8
2020-07-04,NSW1,14.8,37.1
2020-07-04,QLD1,18.4,
2020-07-04,SA1,14.0,25.9
2020-07-04,TAS1,18.7,53.6
2020-07-04,VIC1,11.9,29.5
2020-07-05,NSW1,13.3,33.5
2020-07-05,QLD1,17.6,
2020-07-05,SA1,15.1,29.5
2020-07-05,TAS1,13.0,44.3
2020-07-05,VIC1,11.9,37.1
2020-07-06,NSW1,7.2,22.3
2020-07-06,QLD1,16.2,31.3
2020-07-06,SA1,13.3,29.5
2020-07-06,TAS1,10.4,44.3
2020-07-06,VIC1,9.4,27.7
2020-07-07,NSW1,10.1,24.1
2020-07-07,QLD1,16.9,
2020-07-07,SA1,14.8,33.5
2020-07-07,TAS1,10.8,33.5
2020-07-07,VIC1,8.6,20.5
2020-07-08,NSW1,17.3,38.9
2020-07-08,QLD1,16.9,
2020-07-08,SA1,13.0,25.9
2020-07-08,TAS1,9.0,27.7
2020-07-08,VIC1,6.8,16.6
2020-07-09,NSW1,13.3,37.1
2020-07-09,QLD1,22.3,46.4
2020-07-09,SA1,13.7,25.9
2020-07-09,TAS1,10.8,27.7
2020-07-09,VIC1,8.6,24.1
2020-07-10,NSW1,11.5,24.1
2020-07-10,QLD1,16.6,46.4
2020-07-10,SA1,19.4,42.5
2020-07-10,TAS1,15.1,37.1
2020-07-10,VIC1,8.3,20.5
2020-07-11,NSW1,9.0,20.5
2020-07-11,QLD1,16.2,35.3
2020-07-11,SA1,27.0,59.4
2020-07-11,TAS1,12.6,29.5
2020-07-11,VIC1,9.0,27.7
2020-07-12,NSW1,10.1,48.2
2020-07-12,QLD1,15.1,35.3
2020-07-12,SA1,19.4,38.9
2020-07-12,TAS1,7.2,24.1
2020-07-12,VIC1,11.5,31.3
2020-07-13,NSW1,6.1,27.7
2020-07-13,QLD1,15.8,37.1
2020-07-13,SA1,12.6,25.9
2020-07-13,TAS1,8.6,20.5
2020-07-13,VIC1,21.2,51.8
2020-07-14,NSW1,13.7,38.9
2020-07-14,QLD1,15.1,35.3
2020-07-14,SA1,17.6,42.5
2020-07-14,TAS1,6.1,16.6
2020-07-14,VIC1,19.8,50.0
2020-07-15,NSW1,11.2,35.3
2020-07-15,QLD1,11.9,31.3
2020-07-15,SA1,14.8,33.5
2020-07-15,TAS1,7.9,20.5
2020-07-15,VIC1,11.5,27.7
2020-07-16,NSW1,9.4,35.3
2020-07-16,QLD1,16.9,37.1
2020-07-16,SA1,14.8,25.9
2020-07-16,TAS1,5.8,18.4
2020-07-16,VIC1,11.5,38.9
2020-07-17,NSW1,10.1,25.9
2020-07-17,QLD1,14.8,35.3
2020-07-17,SA1,21.6,51.8
2020-07-17,TAS1,11.5,29.5
2020-07-17,VIC1,9.7,20.5
2020-07-18,NSW1,13.0,27.7
2020-07-18,QLD1,13.7,33.5
2020-07-18,SA1,21.2,38.9
2020-07-18,TAS1,20.2,40.7
2020-07-18,VIC1,11.5,33.5
2020-07-19,NSW1,9.7,33.5
2020-07-19,QLD1,10.1,25.9
2020-07-19,SA1,15.1,33.5
2020-07-19,TAS1,14.8,46.4
2020-07-19,VIC1,13.0,66.6
2020-07-20,NSW1,11.2,27.7
2020-07-20,QLD1,18.4,33.5
2020-07-20,SA1,17.6,33.5
2020-07-20,TAS1,17.3,57.2
2020-07-20,VIC1,10.1,37.1
2020-07-21,NSW1,10.1,27.7
2020-07-21,QLD1,18.7,37.1
2020-07-21,SA1,16.6,35.3
2020-07-21,TAS1,11.2,31.3
2020-07-21,VIC1,8.3,24.1
2020-07-22,NSW1,12.6,29.5
2020-07-22,QLD1,16.9,40.7
2020-07-22,SA1,14.4,31.3
2020-07-22,TAS1,9.0,33.5
2020-07-22,VIC1,10.1,25.9
2020-07-23,NSW1,10.1,22.3
2020-07-23,QLD1,15.5,31.3
2020-07-23,SA1,16.2,29.5
2020-07-23,TAS1,13.3,37.1
2020-07-23,VIC1,7.6,24.1
2020-07-24,NSW1,14.8,31.3
2020-07-24,QLD1,14.0,37.1
2020-07-24,SA1,20.9,42.5
2020-07-24,TAS1,11.5,29.5
2020-07-24,VIC1,7.6,20.5
2020-07-25,NSW1,15.5,35.3
2020-07-25,QLD1,11.5,35.3
2020-07-25,SA1,20.9,46.4
2020-07-25,TAS1,10.8,31.3
2020-07-25,VIC1,11.2,24.1
2020-07-26,NSW1,12.2,37.1
2020-07-26,QLD1,14.4,38.9
2020-07-26,SA1,15.1,38.9
2020-07-26,TAS1,15.1,37.1
2020-07-26,VIC1,10.1,27.7
2020-07-27,NSW1,25.2,48.2
2020-07-27,QLD1,11.9,33.5
2020-07-27,SA1,16.2,40.7
2020-07-27,TAS1,12.6,35.3
2020-07-27,VIC1,19.4,57.2
2020-07-28,NSW1,14.8,33.5
2020-07-28,QLD1,13.7,37.1
2020-07-28,SA1,10.1,25.9
2020-07-28,TAS1,10.4,24.1
2020-07-28,VIC1,19.8,50.0
2020-07-29,NSW1,7.9,31.3
2020-07-29,QLD1,14.8,35.3
2020-07-29,SA1,9.7,24.1
2020-07-29,TAS1,16.2,42.5
2020-07-29,VIC1,6.8,29.5
2020-07-30,NSW1,9.7,31.3
2020-07-30,QLD1,19.1,42.5
2020-07-30,SA1,14.4,29.5
2020-07-30,TAS1,15.1,40.7
2020-07-30,VIC1,9.0,25.9
2020-07-31,NSW1,12.6,35.3
2020-07-31,QLD1,19.1,40.7
2020-07-31,SA1,18.7,40.7
2020-07-31,TAS1,15.8,42.5
2020-07-31,VIC1,5.4,20.5
2020-08-01,NSW1,9.7,24.1
2020-08-01,QLD1,18.7,42.5
2020-08-01,SA1,16.2,33.5
2020-08-01,TAS1,25.2,74.2
2020-08-01,VIC1,9.0,25.9
2020-08-02,NSW1,8.3,24.1
2020-08-02,QLD1,18.0,40.7
2020-08-02,SA1,15.5,29.5
2020-08-02,TAS1,23.0,61.2
2020-08-02,VIC1,10.1,20.5
2020-08-03,NSW1,9.4,24.1
2020-08-03,QLD1,14.4,42.5
2020-08-03,SA1,16.2,33.5
2020-08-03,TAS1,23.0,61.2
2020-08-03,VIC1,7.6,25.9
2020-08-04,NSW1,13.3,35.3
2020-08-04,QLD1,12.6,29.5
2020-08-04,SA1,22.7,44.3
2020-08-04,TAS1,21.6,94.3
2020-08-04,VIC1,18.0,53.6
2020-08-05,NSW1,8.3,31.3
2020-08-05,QLD1,15.5,40.7
2020-08-05,SA1,32.8,63.0
2020-08-05,TAS1,29.9,70.2
2020-08-05,VIC1,12.6,38.9
2020-08-06,NSW1,10.1,35.3
2020-08-06,QLD1,28.1,61.2
2020-08-06,SA1,25.6,51.8
2020-08-06,TAS1,15.5,40.7
2020-08-06,VIC1,9.7,29.5
2020-08-07,NSW1,32.4,81.4
2020-08-07,QLD1,21.6,53.6
2020-08-07,SA1,22.7,46.4
2020-08-07,TAS1,14.0,38.9
2020-08-07,VIC1,19.1,42.5
2020-08-08,NSW1,10.8,31.3
2020-08-08,QLD1,15.5,35.3
2020-08-08,SA1,24.5,50.0
2020-08-08,TAS1,8.6,27.7
2020-08-08,VIC1,12.6,35.3
2020-08-09,NSW1,12.6,33.5
2020-08-09,QLD1,12.6,35.3
2020-08-09,SA1,20.2,42.5
2020-08-09,TAS1,10.8,27.7
2020-08-09,VIC1,19.8,42.5
2020-08-10,NSW1,14.8,40.7
2020-08-10,QLD1,10.8,29.5
2020-08-10,SA1,28.4,57.2
2020-08-10,TAS1,11.9,31.3
2020-08-10,VIC1,11.2,27.7
2020-08-11,NSW1,13.0,29.5
2020-08-11,QLD1,11.5,31.3
2020-08-11,SA1,21.2,44.3
2020-08-11,TAS1,12.6,38.9
2020-08-11,VIC1,13.7,33.5
2020-08-12,NSW1,13.0,46.4
2020-08-12,QLD1,14.8,50.0
2020-08-12,SA1,18.0,46.4
2020-08-12,TAS1,13.7,35.3
2020-08-12,VIC1,13.0,25.9
2020-08-13,NSW1,8.3,48.2
2020-08-13,QLD1,12.6,31.3
2020-08-13,SA1,14.8,44.3
2020-08-13,TAS1,8.6,16.6
2020-08-13,VIC1,7.2,29.5
2020-08-14,NSW1,12.2,27.7
2020-08-14,QLD1,24.5,61.2
2020-08-14,SA1,19.4,44.3
2020-08-14,TAS1,5.8,16.6
2020-08-14,VIC1,9.0,33.5
2020-08-15,NSW1,14.8,40.7
2020-08-15,QLD1,14.8,37.1
2020-08-15,SA1,14.4,38.9
2020-08-15,TAS1,8.6,24.1
2020-08-15,VIC1,7.9,27.7
2020-08-16,NSW1,15.5,44.3
2020-08-16,QLD1,13.0,42.5
2020-08-16,SA1,19.8,48.2
2020-08-16,TAS1,20.2,55.4
2020-08-16,VIC1,12.2,33.5
2020-08-17,NSW1,9.4,27.7
2020-08-17,QLD1,6.5,27.7
2020-08-17,SA1,25.2,48.2
2020-08-17,TAS1,10.4,35.3
2020-08-17,VIC1,9.7,31.3
2020-08-18,NSW1,14.8,42.5
2020-08-18,QLD1,19.8,51.8
2020-08-18,SA1,24.8,59.4
2020-08-18,TAS1,9.4,25.9
2020-08-18,VIC1,9.7,42.5
2020-08-19,NSW1,20.9,64.8
2020-08-19,QLD1,13.7,33.5
2020-08-19,SA1,29.9,59.4
2020-08-19,TAS1,11.9,37.1
2020-08-19,VIC1,12.6,44.3
2020-08-20,NSW1,14.8,44.3
2020-08-20,QLD1,14.4,40.7
2020-08-20,SA1,22.0,50.0
2020-08-20,TAS1,16.2,53.6
2020-08-20,VIC1,15.8,46.4
2020-08-21,NSW1,15.8,50.0
2020-08-21,QLD1,13.7,37.1
2020-08-21,SA1,27.4,64.8
2020-08-21,TAS1,17.3,50.0
2020-08-21,VIC1,18.4,61.2
2020-08-22,NSW1,26.3,63.0
2020-08-22,QLD1,16.2,50.0
2020-08-22,SA1,20.5,44.3
2020-08-22,TAS1,17.3,53.6
2020-08-22,VIC1,22.7,59.4
2020-08-23,NSW1,21.6,57.2
2020-08-23,QLD1,13.0,37.1
2020-08-23,SA1,10.4,22.3
2020-08-23,TAS1,19.8,61.2
2020-08-23,VIC1,18.4,42.5
2020-08-24,NSW1,12.6,37.1
2020-08-24,QLD1,14.4,35.3
2020-08-24,SA1,22.7,42.5
2020-08-24,TAS1,13.3,46.4
2020-08-24,VIC1,9.0,25.9
2020-08-25,NSW1,11.5,42.5
2020-08-25,QLD1,15.8,31.3
2020-08-25,SA1,26.6,48.2
2020-08-25,TAS1,14.4,38.9
2020-08-25,VIC1,6.1,29.5
2020-08-26,NSW1,9.7,22.3
2020-08-26,QLD1,19.1,37.1
2020-08-26,SA1,28.1,50.0
2020-08-26,TAS1,22.0,46.4
2020-08-26,VIC1,5.4,33.5
2020-08-27,NSW1,7.9,35.3
2020-08-27,QLD1,15.5,38.9
2020-08-27,SA1,20.5,40.7
2020-08-27,TAS1,21.6,83.2
2020-08-27,VIC1,17.6,64.8
2020-08-28,NSW1,11.5,37.1
2020-08-28,QLD1,17.6,44.3
2020-08-28,SA1,22.7,44.3
2020-08-28,TAS1,24.8,77.8
2020-08-28,VIC1,6.5,24.1
2020-08-29,NSW1,11.9,33.5
2020-08-29,QLD1,22.0,51.8
2020-08-29,SA1,27.0,57.2
2020-08-29,TAS1,28.8,79.6
2020-08-29,VIC1,11.5,37.1
2020-08-30,NSW1,15.5,42.5
2020-08-30,QLD1,20.5,46.4
2020-08-30,SA1,25.2,50.0
2020-08-30,TAS1,29.9,101.9
2020-08-30,VIC1,17.3,46.4
2020-08-31,NSW1,15.1,37.1
2020-08-31,QLD1,15.5,35.3
2020-08-31,SA1,15.5,29.5
2020-08-31,TAS1,15.1,50.0
2020-08-31,VIC1,13.0,33.5
2020-09-01,NSW1,15.1,35.3
2020-09-01,QLD1,14.4,
2020-09-01,SA1,30.6,61.2
2020-09-01,TAS1,13.3,44.3
2020-09-01,VIC1,9.0,33.5
2020-09-02,NSW1,17.3,48.2
2020-09-02,QLD1,20.9,51.8
2020-09-02,SA1,19.8,64.8
2020-09-02,TAS1,16.6,53.6
2020-09-02,VIC1,14.8,40.7
2020-09-03,NSW1,21.6,53.6
2020-09-03,QLD1,19.8,50.0
2020-09-03,SA1,15.5,38.9
2020-09-03,TAS1,22.7,76.0
2020-09-03,VIC1,15.5,57.2
2020-09-04,NSW1,14.4,44.3
2020-09-04,QLD1,17.6,38.9
2020-09-04,SA1,14.0,29.5
2020-09-04,TAS1,20.2,51.8
2020-09-04,VIC1,9.4,31.3
2020-09-05,NSW1,9.0,27.7
2020-09-05,QLD1,11.9,29.5
2020-09-05,SA1,15.1,29.5
2020-09-05,TAS1,20.2,53.6
2020-09-05,VIC1,6.8,29.5
2020-09-06,NSW1,17.6,38.9
2020-09-06,QLD1,15.5,29.5
2020-09-06,SA1,27.7,55.4
2020-09-06,TAS1,15.5,48.2
2020-09-06,VIC1,11.5,35.3
2020-09-07,NSW1,18.0,35.3
2020-09-07,QLD1,23.0,51.8
2020-09-07,SA1,33.5,63.0
2020-09-07,TAS1,20.5,59.4
2020-09-07,VIC1,17.3,51.8
2020-09-08,NSW1,14.8,35.3
2020-09-08,QLD1,21.6,55.4
2020-09-08,SA1,27.0,46.4
2020-09-08,TAS1,22.3,81.4
2020-09-08,VIC1,10.8,35.3
2020-09-09,NSW1,13.3,38.9
2020-09-09,QLD1,15.8,57.2
2020-09-09,SA1,16.2,40.7
2020-09-09,TAS1,10.8,31.3
2020-09-09,VIC1,20.9,42.5
2020-09-10,NSW1,20.5,46.4
2020-09-10,QLD1,14.0,38.9
2020-09-10,SA1,18.4,42.5
2020-09-10,TAS1,13.3,42.5
2020-09-10,VIC1,16.6,35.3
2020-09-11,NSW1,17.6,42.5
2020-09-11,QLD1,15.8,48.2
2020-09-11,SA1,29.5,59.4
2020-09-11,TAS1,23.4,57.2
2020-09-11,VIC1,16.6,40.7
2020-09-12,NSW1,10.4,27.7
2020-09-12,QLD1,22.3,53.6
2020-09-12,SA1,32.8,64.8
2020-09-12,TAS1,10.8,29.5
2020-09-12,VIC1,10.4,29.5
2020-09-13,NSW1,11.2,46.4
2020-09-13,QLD1,16.9,44.3
2020-09-13,SA1,28.4,51.8
2020-09-13,TAS1,26.6,100.1
2020-09-13,VIC1,9.7,29.5
2020-09-14,NSW1,13.0,27.7
2020-09-14,QLD1,17.3,42.5
2020-09-14,SA1,20.5,44.3
2020-09-14,TAS1,31.3,85.3
2020-09-14,VIC1,10.1,29.5
2020-09-15,NSW1,14.8,27.7
2020-09-15,QLD1,20.2,46.4
2020-09-15,SA1,18.4,38.9
2020-09-15,TAS1,25.6,63.0
2020-09-15,VIC1,6.8,20.5
2020-09-16,NSW1,16.9,48.2
2020-09-16,QLD1,21.2,50.0
2020-09-16,SA1,24.8,64.8
2020-09-16,TAS1,20.2,59.4
2020-09-16,VIC1,8.6,31.3
2020-09-17,NSW1,14.0,42.5
2020-09-17,QLD1,24.8,50.0
2020-09-17,SA1,26.6,57.2
2020-09-17,TAS1,16.6,57.2
2020-09-17,VIC1,18.4,40.7
2020-09-18,NSW1,23.4,50.0
2020-09-18,QLD1,28.4,
2020-09-18,SA1,19.8,46.4
2020-09-18,TAS1,12.2,74.2
2020-09-18,VIC1,14.8,25.9
2020-09-19,NSW1,18.4,42.5
2020-09-19,QLD1,30.2,55.4
2020-09-19,SA1,16.9,44.3
2020-09-19,TAS1,17.3,37.1
2020-09-19,VIC1,19.4,48.2
2020-09-20,NSW1,16.6,42.5
2020-09-20,QLD1,23.0,50.0
2020-09-20,SA1,31.0,57.2
2020-09-20,TAS1,17.3,53.6
2020-09-20,VIC1,17.6,46.4
2020-09-21,NSW1,18.4,57.2
2020-09-21,QLD1,23.0,55.4
2020-09-21,SA1,23.4,61.2
2020-09-21,TAS1,19.1,55.4
2020-09-21,VIC1,12.2,42.5
2020-09-22,NSW1,11.5,37.1
2020-09-22,QLD1,13.0,29.5
2020-09-22,SA1,19.1,51.8
2020-09-22,TAS1,17.6,55.4
2020-09-22,VIC1,19.8,66.6
2020-09-23,NSW1,11.9,38.9
2020-09-23,QLD1,19.4,38.9
2020-09-23,SA1,16.9,46.4
2020-09-23,TAS1,19.1,50.0
2020-09-23,VIC1,14.8,42.5
2020-09-24,NSW1,10.1,35.3
2020-09-24,QLD1,15.5,37.1
2020-09-24,SA1,19.1,50.0
2020-09-24,TAS1,9.4,29.5
2020-09-24,VIC1,12.2,42.5
2020-09-25,NSW1,22.3,70.2
2020-09-25,QLD1,14.0,40.7
2020-09-25,SA1,25.6,55.4
2020-09-25,TAS1,6.5,27.7
2020-09-25,VIC1,16.2,46.4
2020-09-26,NSW1,16.2,53.6
2020-09-26,QLD1,16.6,37.1
2020-09-26,SA1,15.5,37.1
2020-09-26,TAS1,18.0,61.2
2020-09-26,VIC1,19.1,46.4
2020-09-27,NSW1,10.4,35.3
2020-09-27,QLD1,16.6,35.3
2020-09-27,SA1,29.2,51.8
2020-09-27,TAS1,16.9,55.4
2020-09-27,VIC1,13.0,29.5
2020-09-28,NSW1,15.8,27.7
2020-09-28,QLD1,14.8,29.5
2020-09-28,SA1,34.9,57.2
2020-09-28,TAS1,13.7,50.0
2020-09-28,VIC1,9.7,24.1
2020-09-29,NSW1,15.5,38.9
2020-09-29,QLD1,22.3,50.0
2020-09-29,SA1,20.2,46.4
2020-09-29,TAS1,12.6,40.7
2020-09-29,VIC1,15.8,38.9
2020-09-30,NSW1,19.8,51.8
2020-09-30,QLD1,26.3,68.4
2020-09-30,SA1,10.8,37.1
2020-09-30,TAS1,23.8,59.4
2020-09-30,VIC1,13.3,33.5
2020-10-01,NSW1,13.7,42.5
2020-10-01,QLD1,14.8,37.1
2020-10-01,SA1,17.3,38.9
2020-10-01,TAS1,22.7,51.8
2020-10-01,VIC1,9.4,35.3
2020-10-02,NSW1,9.4,24.1
2020-10-02,QLD1,16.6,37.1
2020-10-02,SA1,32.0,61.2
2020-10-02,TAS1,37.1,92.5
2020-10-02,VIC1,14.4,46.4
2020-10-03,NSW1,13.0,31.3
2020-10-03,QLD1,23.0,57.2
2020-10-03,SA1,27.0,57.2
2020-10-03,TAS1,17.6,53.6
2020-10-03,VIC1,18.0,55.4
2020-10-04,NSW1,19.4,57.2
2020-10-04,QLD1,27.7,57.2
2020-10-04,SA1,29.9,76.0
2020-10-04,TAS1,9.0,31.3
2020-10-04,VIC1,14.4,53.6
2020-10-05,NSW1,15.5,46.4
2020-10-05,QLD1,23.8,53.6
2020-10-05,SA1,28.4,66.6
2020-10-05,TAS1,12.2,42.5
2020-10-05,VIC1,19.4,44.3
2020-10-06,NSW1,11.9,35.3
2020-10-06,QLD1,21.6,51.8
2020-10-06,SA1,22.3,42.5
2020-10-06,TAS1,12.2,27.7
2020-10-06,VIC1,17.3,38.9
2020-10-07,NSW1,20.2,64.8
2020-10-07,QLD1,20.2,53.6
2020-10-07,SA1,25.2,57.2
2020-10-07,TAS1,10.8,25.9
2020-10-07,VIC1,13.3,38.9
2020-10-08,NSW1,16.6,42.5
2020-10-08,QLD1,15.5,37.1
2020-10-08,SA1,14.0,38.9
2020-10-08,TAS1,10.1,33.5
2020-10-08,VIC1,24.1,59.4
2020-10-09,NSW1,10.1,44.3
